source,headline,pubdate,headline_length,Date,Open,High,Low,Close,Volume,is_trading_day,sentiment,sentiment_confidence
Investopedia,"Markets News, May 28, 2024: Nvidia Soars to Record; Rising Treasury Yields Weigh on Dow - Investopedia",2024-05-28,102,2024-05-28,110.18777079277314,114.88037569443746,109.82695486816677,113.84290313720705,652728000.0,True,positive,0.7873827219009399
nypost.com,How Nvidia co-founder plans to turn Hudson Valley into a tech powerhouse greater than Silicon Valley - nypost.com,2024-05-20,113,2024-05-20,93.702200570812,95.15145822277206,93.39236106775267,94.73167419433594,318764000.0,True,neutral,0.8875164985656738
thestreet.com,Nvidia earnings surprise with unexpected stock split - thestreet.com,2024-05-23,68,2024-05-23,101.97597776870576,106.26578917767765,101.46823355489356,103.74607849121094,835065000.0,True,neutral,0.6607351899147034
Synthedia,NVIDIA Shows Once Again Who is the Real King of Generative AI - Synthedia,2024-05-24,73,2024-05-24,104.39573676851408,106.42070464479184,102.94747814509458,106.41471099853516,429494000.0,True,neutral,0.872447669506073
CNBC,"CNBC Daily Open: Nvidia shares top $1,000 on AI boom - CNBC",2024-05-22,59,2024-05-22,95.41032394954397,95.97103489974472,93.20145177000462,94.90158081054688,548648000.0,True,neutral,0.8955222964286804
CFO Dive,Nvidia shows off strength of AI with 262% sales jump - CFO Dive,2024-05-28,63,2024-05-28,110.18777079277314,114.88037569443746,109.82695486816677,113.84290313720705,652728000.0,True,positive,0.8878446221351624
PRWeek,Nvidia appoints Hopscotch USA as consumer PR AOR - PRWeek,2024-05-23,57,2024-05-23,101.97597776870576,106.26578917767765,101.46823355489356,103.74607849121094,835065000.0,True,neutral,0.940041184425354
Investopedia,"Markets News, May 23, 2024: Dow Tumbles 600 Points as Nvidia Rally Fizzles, Treasury Yields Climb - Investopedia",2024-05-23,112,2024-05-23,101.97597776870576,106.26578917767765,101.46823355489356,103.74607849121094,835065000.0,True,negative,0.647139310836792
NVIDIA Blog,NVIDIA to Acquire GPU Orchestration Software Provider Run:ai - NVIDIA Blog,2024-04-24,74,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9353306889533997
Georgia Institute of Technology,Georgia Tech Unveils New AI Makerspace in Collaboration with NVIDIA - Georgia Institute of Technology,2024-04-10,101,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,positive,0.5571081638336182
CNBC,Nvidia plans to build a $200 million AI center in Indonesia amid push into Southeast Asia - CNBC,2024-04-05,96,2024-04-05,86.82170353525082,88.43588552210704,85.88218803532831,87.96312713623047,399678000.0,True,neutral,0.5704453587532043
Madrona,Nvidia’s Investment Strategy is Fueling Tomorrow’s AI Winners - Madrona,2024-04-14,71,,,,,,,False,neutral,0.6887397766113281
NVIDIA,Manor Lords GeForce Game Ready Driver Released - NVIDIA,2024-04-16,55,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,neutral,0.8763726949691772
NVIDIA Blog,Start Up Your Engines: NVIDIA and Google Cloud Collaborate to Accelerate AI Development - NVIDIA Blog,2024-04-09,101,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.6133165955543518
NVIDIA Blog,New NVIDIA RTX A400 and A1000 GPUs Enhance AI-Powered Design and Productivity Workflows - NVIDIA Blog,2024-04-16,101,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,positive,0.8975503444671631
NVIDIA Developer,Announcing Confidential Computing General Access on NVIDIA H100 Tensor Core GPUs - NVIDIA Developer,2024-04-25,99,2024-04-25,78.82777847791279,83.28050853708768,78.18311074273281,82.5898666381836,424641000.0,True,neutral,0.9192416071891785
NVIDIA Blog,NVIDIA Joins $110 Million Partnership to Help Universities Teach AI Skills - NVIDIA Blog,2024-04-09,88,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,positive,0.8568018078804016
NVIDIA Blog,NVIDIA Ranked by Fortune at No. 3 on ‘100 Best Companies to Work For’ List - NVIDIA Blog,2024-04-04,88,2024-04-04,90.35989492370194,90.58778310646063,85.8362020197599,85.86119079589844,434965000.0,True,neutral,0.7432891726493835
NVIDIA Blog,Rays Up: Decoding AI-Powered DLSS 3.5 Ray Reconstruction - NVIDIA Blog,2024-04-24,70,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.8146634101867676
NVIDIA Developer,Democratizing AI Workflows with Union.ai and NVIDIA DGX Cloud - NVIDIA Developer,2024-04-23,80,2024-04-23,80.72781776562408,82.72679808163171,80.22307798101387,82.38097381591797,438559000.0,True,neutral,0.7542202472686768
NVIDIA Blog,Climate Tech Startups Integrate NVIDIA AI for Sustainability Applications - NVIDIA Blog,2024-04-22,87,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,neutral,0.7804471850395203
NVIDIA Blog,Alexis Bjorlin Author Page - NVIDIA Blog,2024-04-24,40,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9090850949287415
NVIDIA Developer,Tune and Deploy LoRA LLMs with NVIDIA TensorRT-LLM - NVIDIA Developer,2024-04-02,69,2024-04-02,88.40289389067334,90.04805823236576,87.57532082751612,89.40638732910156,433064000.0,True,neutral,0.8259381651878357
NVIDIA Blog,"NVIDIA Honors Partners of the Year in Europe, Middle East, Africa - NVIDIA Blog",2024-04-18,79,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,positive,0.5547637939453125
NVIDIA Developer,Measuring the GPU Occupancy of Multi-stream Workloads | NVIDIA Technical Blog - NVIDIA Developer,2024-04-19,96,2024-04-19,83.10760101811651,84.28099833646611,75.56744919546927,76.16114044189453,875198000.0,True,neutral,0.92738938331604
NVIDIA Developer,Advancing Cell Segmentation and Morphology Analysis with NVIDIA AI Foundation Model VISTA-2D - NVIDIA Developer,2024-04-22,111,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,neutral,0.886033296585083
NVIDIA Blog,Moving Pictures: Transform Images Into 3D Scenes With NVIDIA Instant NeRF - NVIDIA Blog,2024-04-17,87,2024-04-17,88.29494666403578,88.72973001771733,83.90718598900048,83.99214935302734,495400000.0,True,neutral,0.9457676410675049
NVIDIA Blog,To Cut a Long Story Short: Video Editors Benefit From DaVinci Resolve’s New AI Features Powered by RTX - NVIDIA Blog,2024-04-16,116,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,neutral,0.6457715034484863
NVIDIA Blog,Get Cozy With ‘Palia’ on GeForce NOW - NVIDIA Blog,2024-03-28,50,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.914705216884613
NVIDIA Developer,How Generative AI is Empowering Climate Tech with NVIDIA Earth-2 - NVIDIA Developer,2024-04-10,83,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,neutral,0.6754835844039917
NVIDIA Blog,A New Lens: Dotlumen CEO Cornel Amariei on Assistive Technology for the Visually Impaired - NVIDIA Blog,2024-04-03,103,2024-04-03,88.43888912667452,90.32792493292138,88.35493231864154,88.91864013671875,370067000.0,True,neutral,0.8412296175956726
NVIDIA Blog,"AI Is Tech’s ‘Greatest Contribution to Social Elevation,’ NVIDIA CEO Tells Oregon State Students - NVIDIA Blog",2024-04-15,110,2024-04-15,89.05256658600005,90.5667934448674,85.88518380835967,85.95714569091797,443077000.0,True,neutral,0.5691168308258057
NVIDIA Developer,Enhanced DU Performance and Workload Consolidation for 5G/6G with NVIDIA Aerial CUDA-Accelerated RAN - NVIDIA Developer,2024-04-22,119,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,positive,0.8757001161575317
CBS News,"Meet Nvidia CEO Jensen Huang, the man behind the company powering today's artificial intelligence - CBS News",2024-04-28,108,,,,,,,False,neutral,0.9148227572441101
NVIDIA Blog,The Building Blocks of AI: Decoding the Role and Significance of Foundation Models - NVIDIA Blog,2024-04-10,96,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,neutral,0.9276334643363953
Reuters,Vietnam's FPT to invest $200 mln in AI factory using Nvidia chips - Reuters,2024-04-22,75,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,neutral,0.808277428150177
NVIDIA Developer,"Enhance Text-to-Image Fine-Tuning with DRaFT+, Now Part of NVIDIA NeMo - NVIDIA Developer",2024-04-26,89,2024-04-26,83.77526671112514,88.28596627439501,83.34448669778978,87.69026947021484,551011000.0,True,neutral,0.7062296271324158
NVIDIA Blog,"What Is a Virtual Factory, and How They’re Making Industrial Digitalization a Reality - NVIDIA Blog",2024-04-24,99,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9335604310035706
NVIDIA Blog,AI Drives Future of Transportation at Asia’s Largest Automotive Show - NVIDIA Blog,2024-04-25,82,2024-04-25,78.82777847791279,83.28050853708768,78.18311074273281,82.5898666381836,424641000.0,True,neutral,0.8029301762580872
Amazon Web Services,AWS at NVIDIA GTC 2024: Accelerate innovation with generative AI on AWS - Amazon Web Services,2024-04-11,93,2024-04-11,87.37542414329695,90.69273208355852,86.8816803570947,90.56979370117188,431637000.0,True,positive,0.4987301826477051
NVIDIA,VNPT Advances Traffic Safety With NVIDIA AI Enterprise - NVIDIA,2024-04-23,63,2024-04-23,80.72781776562408,82.72679808163171,80.22307798101387,82.38097381591797,438559000.0,True,neutral,0.6110696792602539
NVIDIA,Call of Duty®: Modern Warfare® III and Call of Duty: Warzone™ Season 3 Game Ready Driver Released - NVIDIA,2024-04-04,106,2024-04-04,90.35989492370194,90.58778310646063,85.8362020197599,85.86119079589844,434965000.0,True,neutral,0.923964262008667
NVIDIA Blog,"Broadcasting Breakthroughs: NVIDIA Holoscan for Media, Available Now, Transforms Live Media With Easy AI Integration - NVIDIA Blog",2024-04-09,130,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.808475911617279
CNBC,Nvidia dragged to worst day since March 2020 after Super Micro plunge - CNBC,2024-04-19,76,2024-04-19,83.10760101811651,84.28099833646611,75.56744919546927,76.16114044189453,875198000.0,True,negative,0.9348300695419312
NVIDIA Developer,Pushing the Boundaries of Speech Recognition with NVIDIA NeMo Parakeet ASR Models - NVIDIA Developer,2024-04-18,100,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.7385961413383484
CBS News,How Nvidia CEO Jensen Huang transformed his video game graphics company into a titan of AI - CBS News,2024-04-28,101,,,,,,,False,neutral,0.8901047706604004
techcrunch.com,"Nvidia acquires AI workload management startup Run:ai for $700M, sources say - techcrunch.com",2024-04-24,93,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9285257458686829
NVIDIA Blog,Blast From the Past: Stream ‘StarCraft’ and ‘Diablo’ on GeForce NOW - NVIDIA Blog,2024-04-25,81,2024-04-25,78.82777847791279,83.28050853708768,78.18311074273281,82.5898666381836,424641000.0,True,neutral,0.9273626208305359
Reuters,"Nvidia, Indosat plan $200 mln AI centre investment in Indonesia, government says - Reuters",2024-04-04,90,2024-04-04,90.35989492370194,90.58778310646063,85.8362020197599,85.86119079589844,434965000.0,True,neutral,0.8264375329017639
NVIDIA Developer,Mistral Large and Mixtral 8x22B LLMs Now Powered by NVIDIA NIM and NVIDIA API - NVIDIA Developer,2024-04-22,96,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,neutral,0.9061639308929443
Georgia Institute of Technology,Georgia Tech AI Makerspace - Georgia Institute of Technology,2024-04-10,60,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,neutral,0.923414945602417
NVIDIA,FY24 Disaster and Crisis Response - NVIDIA,2024-04-12,42,2024-04-12,89.65325833959419,90.1290211698629,87.48536563341473,88.14102935791016,426805000.0,True,neutral,0.9109426140785217
CNBC,"Nvidia CEO: Smart, successful people struggle with these 2 traits—but they kept my $2 trillion company from collapsing - CNBC",2024-03-30,125,,,,,,,False,neutral,0.8486343622207642
NVIDIA Developer,Turbocharging Meta Llama 3 Performance with NVIDIA TensorRT-LLM and NVIDIA Triton Inference Server - NVIDIA Developer,2024-04-28,117,,,,,,,False,neutral,0.7421730160713196
NVIDIA Blog,Greater Scope: Doctors Get Inside Look at Gut Health With AI-Powered Endoscopy - NVIDIA Blog,2024-03-28,92,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.7743748426437378
gsb.stanford.edu,Jensen Huang on How to Use First-Principles Thinking to Drive Decisions - gsb.stanford.edu,2024-04-25,90,2024-04-25,78.82777847791279,83.28050853708768,78.18311074273281,82.5898666381836,424641000.0,True,neutral,0.8906588554382324
CNBC,Nvidia and Georgia Tech announce first AI supercomputer for students - CNBC,2024-04-10,75,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,neutral,0.8017589449882507
Rock Paper Shotgun,"I spoke to an Nvidia AI NPC, and he mainly wanted to get me bladdered - Rock Paper Shotgun",2024-04-18,90,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.9248830676078796
KraneShares,NVIDIA’s Rapid Rise Fueled by Chip Giants TSMC and SK Hynix - KraneShares,2024-04-02,73,2024-04-02,88.40289389067334,90.04805823236576,87.57532082751612,89.40638732910156,433064000.0,True,positive,0.9340276718139648
NVIDIA Blog,Bethesda’s ‘Fallout’ Titles Join GeForce NOW - NVIDIA Blog,2024-04-11,58,2024-04-11,87.37542414329695,90.69273208355852,86.8816803570947,90.56979370117188,431637000.0,True,neutral,0.9465774297714233
NVIDIA Developer,New Standard for Speech Recognition and Translation from the NVIDIA NeMo Canary Model - NVIDIA Developer,2024-04-18,104,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.8297693729400635
Cerebras,Cerebras CS-3 vs. Nvidia B200: 2024 AI Accelerators Compared - Cerebras,2024-04-12,71,2024-04-12,89.65325833959419,90.1290211698629,87.48536563341473,88.14102935791016,426805000.0,True,neutral,0.6900212168693542
Ubisoft,Ubisoft Collaborates with NVIDIA on Star Wars™ Outlaws - Ubisoft,2024-04-16,64,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,neutral,0.8376564979553223
Reuters,"China acquired recently banned Nvidia chips in Super Micro, Dell servers, tenders show - Reuters",2024-04-23,96,2024-04-23,80.72781776562408,82.72679808163171,80.22307798101387,82.38097381591797,438559000.0,True,neutral,0.6073533892631531
NVIDIA Developer,New LLM: Snowflake Arctic Model for SQL and Code Generation - NVIDIA Developer,2024-04-26,78,2024-04-26,83.77526671112514,88.28596627439501,83.34448669778978,87.69026947021484,551011000.0,True,neutral,0.8133239150047302
NVIDIA Blog,Up to No Good: ‘No Rest for the Wicked’ Early Access Launches on GeForce NOW - NVIDIA Blog,2024-04-18,90,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.9380642771720886
NVIDIA Developer,Turbocharge ASR Accuracy and Speed with NVIDIA NeMo Parakeet-TDT - NVIDIA Developer,2024-04-18,83,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.7924642562866211
Morningstar Canada,Arm Stock Has Soared. But It's No Nvidia - Morningstar Canada,2024-03-28,61,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.8232704401016235
NVIDIA,"Star Wars™ Outlaws Launching August 30th With DLSS 3, Ray Tracing & Reflex - NVIDIA",2024-04-09,83,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.9011355638504028
Forbes,"Nvidia’s AI Bot Outperforms Nurses, Study Finds. Here’s What It Means. - Forbes",2024-04-17,79,2024-04-17,88.29494666403578,88.72973001771733,83.90718598900048,83.99214935302734,495400000.0,True,neutral,0.9122188091278076
timesofisrael.com,US chip giant Nvidia snaps up Israeli AI workload management startup - timesofisrael.com,2024-04-24,88,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9133702516555786
Reuters,Nvidia hit with trademark lawsuit over 'Modulus' AI software - Reuters,2024-04-08,70,2024-04-08,88.65475649731144,88.7846950725735,86.68776556126254,87.08856201171875,283220000.0,True,negative,0.9410234689712524
Reuters,Lambda secures $500 mln loan with Nvidia chips as collateral - Reuters,2024-04-04,70,2024-04-04,90.35989492370194,90.58778310646063,85.8362020197599,85.86119079589844,434965000.0,True,neutral,0.7752150297164917
PCMag,Nvidia AI Chips Are Still Shipping to China Despite US Export Ban - PCMag,2024-04-23,73,2024-04-23,80.72781776562408,82.72679808163171,80.22307798101387,82.38097381591797,438559000.0,True,positive,0.794822633266449
The Robot Report,NVIDIA gives mobile robots all-around sight with Nova Carter - The Robot Report,2024-04-09,79,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.7943440675735474
CNBC,Intel unveils latest AI chip as Nvidia competition heats up - CNBC,2024-04-09,66,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.8234878182411194
NVIDIA Developer,Perception Model Training for Autonomous Vehicles with Tensor Parallelism | NVIDIA Technical Blog - NVIDIA Developer,2024-04-26,116,2024-04-26,83.77526671112514,88.28596627439501,83.34448669778978,87.69026947021484,551011000.0,True,neutral,0.9247255325317383
Yahoo Finance,What Exactly Does Nvidia Do? - Yahoo Finance,2024-04-23,44,2024-04-23,80.72781776562408,82.72679808163171,80.22307798101387,82.38097381591797,438559000.0,True,neutral,0.9484480023384094
The Futurum Group,Cerebras CS-3: Bring on the NVIDIA Blackwell Competition - The Futurum Group,2024-04-18,76,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.8623171448707581
CNBC,Nvidia enters correction territory as stock falls 10% from all-time highs - CNBC,2024-04-10,80,2024-04-10,83.88320224037439,87.35542960706438,83.66631003801581,86.99461364746094,431929000.0,True,negative,0.9646739363670349
CG Channel,NVIDIA unveils new RTX A400 and RTX A1000 pro GPUs - CG Channel,2024-04-18,63,2024-04-18,84.92665869890298,86.1460376066869,82.35996782222568,84.6278076171875,447260000.0,True,neutral,0.7735326290130615
markets.businessinsider.com,"They bought Nvidia stock before the hype. It's paid for cars, vacations, and a deposit on a dream home. - markets.businessinsider.com",2024-04-24,133,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9041779041290283
Oracle Blogs,Driving Government Innovation: Oracle Cloud Infrastructure Supercluster Leverages NVIDIA AI in Oracle US Government Cloud - Oracle Blogs,2024-04-25,136,2024-04-25,78.82777847791279,83.28050853708768,78.18311074273281,82.5898666381836,424641000.0,True,neutral,0.8104374408721924
Fortune,Nvidia CEO Jensen Huang launched his company in a booth at Denny’s with his friends. Meet his cofounder who donated shares now worth $70 billion and moved off the grid - Fortune,2024-04-05,177,2024-04-05,86.82170353525082,88.43588552210704,85.88218803532831,87.96312713623047,399678000.0,True,neutral,0.8806387186050415
Latham & Watkins LLP,Latham Advises NVIDIA in Ubitus Investment - Latham & Watkins LLP,2024-03-28,65,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.9468390941619873
Reuters,Nvidia supplier SK Hynix to invest $3.87 bln in US chip packaging plant - Reuters,2024-04-03,81,2024-04-03,88.43888912667452,90.32792493292138,88.35493231864154,88.91864013671875,370067000.0,True,neutral,0.865601122379303
Oracle Blogs,"Moffitt Cancer Center to revolutionize cancer care delivery using AI and machine learning with NVIDIA, Oracle and Deloitte - Oracle Blogs",2024-04-02,137,2024-04-02,88.40289389067334,90.04805823236576,87.57532082751612,89.40638732910156,433064000.0,True,neutral,0.7277436852455139
CRN Magazine,AI Blockbuster: Nvidia Buys Run:ai For $700 Million - CRN Magazine,2024-04-24,66,2024-04-24,83.90719166390734,84.03912814064545,79.14262401880819,79.6363754272461,512208000.0,True,neutral,0.9169583320617676
Jon Peddie Research,Can anyone compete with Nvidia? - Jon Peddie Research,2024-03-28,53,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.8420472741127014
Creative Bloq,"I tried Nvidia's AI for games, with comically realistic results - Creative Bloq",2024-04-22,79,2024-04-22,78.0641671154843,80.03216479233348,76.36104131725212,79.47744750976562,596341000.0,True,neutral,0.9068726301193237
Automation World,Nvidia Expands Collaboration with Industrial Automation Tech Suppliers - Automation World,2024-04-17,89,2024-04-17,88.29494666403578,88.72973001771733,83.90718598900048,83.99214935302734,495400000.0,True,positive,0.927696943283081
Fierce Network,"Hyperscalers are a bigger threat to Nvidia’s market share than AMD, Intel - Fierce Network",2024-04-04,90,2024-04-04,90.35989492370194,90.58778310646063,85.8362020197599,85.86119079589844,434965000.0,True,negative,0.6644158363342285
AEC Magazine,Nvidia finally brings RTX to entry-level desktop GPUs - AEC Magazine,2024-04-16,68,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,positive,0.5586457848548889
The Next Platform,How To Build A Better “Blackwell” GPU Than Nvidia Did - The Next Platform,2024-03-28,73,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.7691285014152527
Data Center Knowledge,Opinion: AI Boom Needs Vertiv Almost as Much as It Needs Nvidia - Data Center Knowledge,2024-04-02,87,2024-04-02,88.40289389067334,90.04805823236576,87.57532082751612,89.40638732910156,433064000.0,True,neutral,0.8440729379653931
The Guardian,How did a small developer of graphics cards for gamers suddenly become the third most valuable firm on the planet? - The Guardian,2024-03-30,129,,,,,,,False,neutral,0.8859819173812866
Yahoo Finance,"Mid-level Nvidia employee retires with $62 million from stock options, while another lost it all — a story of millionaire winners and losers - Yahoo Finance",2024-04-14,156,,,,,,,False,neutral,0.6430885791778564
qz.com,Nvidia is an AI superpower. It started at a Denny’s - qz.com,2024-04-02,60,2024-04-02,88.40289389067334,90.04805823236576,87.57532082751612,89.40638732910156,433064000.0,True,neutral,0.9286102652549744
The Motley Fool,Is Nvidia Also the Best Bet in Quantum Computing Right Now? - The Motley Fool,2024-04-11,77,2024-04-11,87.37542414329695,90.69273208355852,86.8816803570947,90.56979370117188,431637000.0,True,neutral,0.9127079248428345
NVIDIA Blog,Coming Up ACEs: Decoding the AI Technology That’s Enhancing Games With Realistic Digital Humans - NVIDIA Blog,2024-04-03,109,2024-04-03,88.43888912667452,90.32792493292138,88.35493231864154,88.91864013671875,370067000.0,True,neutral,0.7840420007705688
qz.com,"Google’s new chips look to challenge Nvidia, Microsoft and Amazon - qz.com",2024-04-09,74,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,positive,0.8074192404747009
The Next Platform,AWS Hedges Its Bets With Nvidia GPUs And Homegrown AI Chips - The Next Platform,2024-04-12,79,2024-04-12,89.65325833959419,90.1290211698629,87.48536563341473,88.14102935791016,426805000.0,True,neutral,0.82065749168396
Chan Zuckerberg Initiative,How AI Can Uncover the Laws of Biology - Chan Zuckerberg Initiative,2024-04-09,67,2024-04-09,87.39740306681414,87.59030542356439,82.97965924126275,85.31046295166016,501700000.0,True,neutral,0.9245088696479797
Forbes,Nvidia’s Acquisition Of Run:ai Emphasizes The Importance Of Kubernetes For Generative AI - Forbes,2024-04-26,97,2024-04-26,83.77526671112514,88.28596627439501,83.34448669778978,87.69026947021484,551011000.0,True,neutral,0.6873743534088135
Engineering.com,Nvidia unveils new RTX A400 and A1000 desktop GPUs - Engineering.com,2024-04-16,68,2024-04-16,86.38891334763994,88.07305147013663,86.02010588805292,87.37041473388672,370453000.0,True,neutral,0.9175464510917664
Statista,Forget Nvidia! Here Comes Cocoa! - Statista,2024-03-28,43,2024-03-28,89.95410761772509,91.25344777796056,89.14751991247192,90.30992889404295,435212000.0,True,neutral,0.9110642671585083
NVIDIA Newsroom,NVIDIA Blackwell Platform Arrives to Power a New Era of Computing - NVIDIA Newsroom,2024-03-18,83,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8343128561973572
NVIDIA Newsroom,NVIDIA Launches Generative AI Microservices for Developers to Create and Deploy Generative AI Copilots Across NVIDIA CUDA GPU Installed Base - NVIDIA Newsroom,2024-03-18,158,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8643104434013367
NVIDIA Newsroom,NVIDIA Announces Omniverse Cloud APIs to Power Wave of Industrial Digital Twin Software Tools - NVIDIA Newsroom,2024-03-18,111,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7984871864318848
NVIDIA Newsroom,TSMC and Synopsys Bring Breakthrough NVIDIA Computational Lithography Platform to Production - NVIDIA Newsroom,2024-03-18,110,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.6964804530143738
NVIDIA Newsroom,NVIDIA Announces Project GR00T Foundation Model for Humanoid Robots and Major Isaac Robotics Platform Update - NVIDIA Newsroom,2024-03-18,126,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9137532114982605
NVIDIA Newsroom,NVIDIA Announces Earth Climate Digital Twin - NVIDIA Newsroom,2024-03-18,61,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9394270181655884
NVIDIA Blog,NVIDIA Omniverse Expands Worlds Using Apple Vision Pro - NVIDIA Blog,2024-03-18,68,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7880445122718811
NVIDIA Newsroom,NVIDIA DRIVE Powers Next Generation of Transportation — From Cars and Trucks to Robotaxis and Autonomous Delivery Vehicles - NVIDIA Newsroom,2024-03-18,140,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8935985565185547
NVIDIA Developer,NVIDIA NIM Offers Optimized Inference Microservices for Deploying AI Models at Scale | NVIDIA Technical Blog - NVIDIA Developer,2024-03-18,127,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.8885905742645264
NVIDIA Newsroom,NVIDIA Unveils 6G Research Cloud Platform to Advance Wireless Communications With AI - NVIDIA Newsroom,2024-03-18,102,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.7325224876403809
NVIDIA Developer,Advancing GPU-Driven Rendering with Work Graphs in Direct3D 12 | NVIDIA Technical Blog - NVIDIA Developer,2024-03-11,105,2024-03-11,86.38491984001777,88.75170831683343,84.12307354021831,85.73025512695312,678364000.0,True,neutral,0.8540638089179993
NVIDIA Developer,NVIDIA GB200 NVL72 Delivers Trillion-Parameter LLM Training and Real-Time Inference | NVIDIA Technical Blog - NVIDIA Developer,2024-03-18,126,2024-03-18,90.3419098330075,92.35787961611923,87.04059269589636,88.40989685058594,668976000.0,True,neutral,0.9036935567855835
